Price,Close,High,Low,Open,Volume
Ticker,INVE-B.ST,INVE-B.ST,INVE-B.ST,INVE-B.ST,INVE-B.ST
Date,,,,,
2021-04-15,163.37576293945312,164.3297184661092,162.42180741279705,162.58080231107525,3274428
2021-04-16,166.055908203125,166.055908203125,162.9669239699451,163.5347529733247,4263836
2021-04-19,165.3291015625,167.35056453821315,165.17010666568785,166.05591161133304,3332520
2021-04-20,161.14987182617188,165.51080136278077,160.3322036031258,165.32909885354974,4824648
2021-04-21,162.62623596191406,163.8073231297709,161.26344627508237,161.26344627508237,4111032
2021-04-22,161.7177276611328,163.08051750097383,161.33160110057483,162.8533858610003,4430792
2021-04-23,162.1947021484375,162.1947021484375,160.9454781009441,161.30889705075145,2917452
2021-04-26,162.62623596191406,163.44390422880764,162.1038360212313,162.19468034921192,2937628
2021-04-27,163.6029052734375,163.64833437064007,161.96755481524326,162.62624206714545,4880184
2021-04-28,163.53477478027344,164.4433013068305,162.0129900756874,164.3297354910109,3748456
2021-04-29,164.30702209472656,165.32911440115848,163.6029057435983,163.98903227640875,3315708
2021-04-30,163.2849578857422,164.87487952489053,162.94426039163895,164.64774786215506,2154004
2021-05-03,164.57955932617188,165.1701098309321,162.71709121157937,163.42119365850937,2920864
2021-05-04,161.19529724121094,164.7612660884325,161.01359473612584,164.5795497203349,3982612
2021-05-05,166.1922149658203,166.26035168161152,161.67229002380572,161.67229002380572,3842352
2021-05-06,167.0442657470703,167.27454457271827,165.08689572906266,166.81398692142236,5254728
2021-05-07,167.3666534423828,168.67924560486824,167.1824331865315,168.65622334355103,3196452
2021-05-10,168.05747985839844,168.2417001031951,166.39946954502113,167.64298079383005,3177440
2021-05-11,163.42884826660156,166.9751329433282,162.96829071987597,166.95211068803226,4541752
2021-05-12,163.75125122070312,166.0540392511172,163.49795015939867,163.49795015939867,2020408
2021-05-14,168.10354614257812,168.37988354999774,165.0408405101794,165.40928101666935,4692304
2021-05-17,168.33380126953125,169.13977706220342,166.56065171463197,168.49499923908616,3413668
2021-05-18,171.55772399902344,171.88011997488871,169.2549357574258,169.55429541781268,4790948
2021-05-19,169.90892028808594,172.7091043829021,169.48520110108794,172.24854677121436,4996905
2021-05-20,174.3487091064453,174.9382223573632,170.86689427210143,170.86689427210143,4583975
2021-05-21,173.81443786621094,176.2093430418334,173.53810049131562,176.16328447016704,3284940
2021-05-24,173.86050415039062,175.4724558445002,172.43277269601575,174.09078296383484,2735800
2021-05-25,173.49203491210938,174.91975207471614,173.03147736156498,174.09075410577665,3616667
2021-05-26,173.169677734375,174.5513506950216,172.4788412540517,173.63023538792388,2750472
2021-05-27,173.49203491210938,174.3670914471235,172.9393602294157,173.1696390046879,4732597
2021-05-28,175.886962890625,176.02513861803277,173.3538958276267,174.0907908751561,2634119
2021-05-31,176.4856719970703,177.31467002710426,174.87372045136937,175.93299727364632,4674382
2021-06-01,177.26864624023438,178.97271525923563,175.8409146371664,177.03836740280744,3400761
2021-06-02,177.314697265625,178.18975399955139,176.16330312753652,177.314697265625,2843206
2021-06-03,178.88055419921875,179.0187299008251,176.39354617642005,177.36071986725884,2641016
2021-06-04,179.38720703125,181.04521740404877,178.37397456589957,178.8805907985748,3011881
2021-06-07,178.88055419921875,179.8477278900575,178.41999663740043,179.3871703282392,2270410
2021-06-08,179.5714111328125,179.70958685026298,178.2357968614091,178.88057471086907,609722
2021-06-09,179.5714111328125,180.26224755475596,178.2357968614091,178.88057471086907,2415073
2021-06-10,179.4792938232422,180.44645349325492,178.55817866696196,179.61745547464346,2430821
2021-06-11,180.44647216796875,180.76886812807288,178.3739628518507,179.61747406356287,2691517
2021-06-14,180.35435485839844,182.10446807644956,179.20296088465366,180.53857508317714,2701465
2021-06-15,180.2161865234375,180.9530815078104,179.61746725462984,180.53858247132027,2169386
2021-06-16,180.9991455078125,181.82814360565433,179.80169287918292,180.26225050134022,4575721
2021-06-17,179.9398651123047,180.7688631940835,178.83451559646232,180.67674604939566,2867736
2021-06-18,179.5714111328125,182.79531443521526,179.20297066315052,179.93986565757746,4400287
2021-06-21,180.9991455078125,181.8742021788907,177.8213007259479,178.28185834810517,2801231
2021-06-22,181.6439208984375,182.380815894892,180.53858543130724,181.78209661626818,2541805
2021-06-23,178.88055419921875,182.33473591285622,178.88055419921875,181.64389957012872,2903426
2021-06-24,181.55181884765625,181.8742007475673,179.24903075499242,179.6635298006513,2407607
2021-06-28,180.9991455078125,182.70321433183574,180.53858788565523,181.55182027644253,2458627
2021-06-29,183.11767578125,183.7624535088575,181.09122547086912,181.41360730712273,2564404
2021-06-30,181.6899871826172,184.77572896213275,181.55182551402547,183.11771866351398,3908668
2021-07-01,182.97955322265625,183.39406636193291,181.13732257735347,182.51899556133057,2637722
2021-07-02,184.13092041015625,185.14415273872754,183.3019223632178,183.3019223632178,2566368
2021-07-05,185.42051696777344,185.6968543751531,182.70322958126613,184.22306423919775,1575238
2021-07-06,185.0520477294922,187.0785125194851,184.49938701366955,185.51260535356272,3367613
2021-07-07,189.65762329101562,189.74974043754116,186.06527945817143,186.24949969611927,2720563
2021-07-08,186.4337158203125,189.56551601673397,185.42049750640496,189.2891786383581,2907392
2021-07-09,189.01284790039062,189.1049650481198,186.5258395178401,187.35483762698914,1904679
2021-07-12,191.96041870117188,192.60521064115818,189.10496976666232,189.28919001161395,2177935
2021-07-13,192.7894287109375,193.2499863456721,191.22353556386048,192.05253368434137,2283399
2021-07-14,192.6973114013672,193.06576594191,191.4077556472263,192.42097400973597,2213902
2021-07-15,192.605224609375,194.53955840430544,191.31565469098328,192.6973277109785,2513062
2021-07-16,194.63165283203125,195.36854783432878,192.0525273515415,192.60520211704042,3101165
2021-07-19,187.26272583007812,194.53953039913665,186.80216822304652,194.35531016734456,4347570
2021-07-20,189.38128662109375,190.21028466101367,187.17060175613685,187.9074967111225,3325596
2021-07-21,193.89476013183594,194.2632006098076,189.7497415066898,190.67085675672226,2573483
2021-07-22,196.8423309326172,198.13190074724744,194.81588014403098,195.0922175368163,2485444
2021-07-23,199.1450958251953,201.0794432933788,197.3028654955356,197.7634230779505,3281610
2021-07-26,198.1319122314453,199.329350911082,197.4871202592047,199.14513065691517,2400227
2021-07-27,196.75022888183594,197.5792270094846,193.4342082610339,195.82911360440244,3142715
2021-07-28,196.65811157226562,196.93444896629188,195.73699629558052,196.75022872197562,2269540
2021-07-29,197.94764709472656,198.03976423501632,196.28965101032918,197.39498641829488,1960696
2021-07-30,196.473876953125,197.85554976706385,195.6448648317001,197.30287501944724,2946856
2021-08-02,197.67132568359375,199.4214389250987,196.7502104922538,197.21076808792378,2256061
2021-08-03,197.39500427246094,198.13189929612352,196.38177185803696,197.85556190536212,2192210
2021-08-04,200.80313110351562,201.2636887436613,198.13190241271218,198.13190241271218,2364025
2021-08-05,201.26368713378906,204.1191501018934,200.8031294973273,200.8952466466611,2583911
2021-08-06,198.50033569335938,201.81635620401363,198.50033569335938,201.35579858059518,2413528
2021-08-09,199.1450958251953,199.60565340761025,197.39498263405937,198.31609779888925,2603564
2021-08-10,200.3425750732422,201.1715732101244,198.77668189518474,199.14512238822041,2273981
2021-08-11,201.17156982421875,202.0005820022518,200.06623430861168,200.80312933738426,2075513
2021-08-12,200.80313110351562,201.72424638380696,199.78989867315363,201.4479089886988,2089671
2021-08-13,200.80313110351562,201.81636353387762,200.52679370840747,200.80313110351562,2410044
2021-08-16,192.6973114013672,199.32933852499846,191.4998587410343,199.32933852499846,5581374
2021-08-17,196.5659942626953,196.5659942626953,190.67086211874656,192.05253503265052,5031563
2021-08-18,193.3420867919922,197.0265478194154,191.73013509249455,196.56599019098752,3397288
2021-08-19,190.5787353515625,191.13141011127485,186.52583396401522,190.30241202680932,4380054
2021-08-20,191.8683319091797,192.88155037005802,187.4469753791421,190.39454171413217,3742244
2021-08-23,192.32887268066406,194.72376396820084,190.7629795205239,193.4342082022275,2507586
2021-08-24,190.5787353515625,193.61841841977446,189.10495941750122,192.78942033530893,1988369
2021-08-25,188.64437866210938,190.57871197361544,187.9074837579208,190.57871197361544,2094957
2021-08-26,189.01284790039062,189.28918528847475,186.98639714627922,187.99962955088662,2416960
2021-08-27,188.55230712890625,188.82864454169552,187.53908868881848,188.82864454169552,1869455
2021-08-30,190.39453125,191.68410111356772,187.99963988355282,188.6444177877846,2382751
2021-08-31,190.11819458007812,191.59198469981067,189.65763692454973,190.76298654190126,4780338
2021-09-01,191.77618408203125,192.42096191858582,190.76296578318914,191.4077436197437,2300992
2021-09-02,192.605224609375,194.53955840430544,192.052549779335,192.052549779335,2734416
2021-09-03,189.65762329101562,193.61842165485874,189.65762329101562,192.605203318594,3102299
2021-09-06,191.8683319091797,192.2367724303891,189.84188093231808,189.93398403506794,1676371
2021-09-07,188.7365264892578,191.77620990529235,187.5390877980331,191.68410680486983,2779757
2021-09-08,186.80215454101562,188.18382726091204,184.3151464562224,187.9074899059124,3937654
2021-09-09,186.80215454101562,188.18382726091204,184.4993666745216,185.23626160282004,2778245
2021-09-10,187.53904724121094,188.36804524125898,186.80215232166736,187.6311503217154,2527880
2021-09-13,184.68360900878906,187.81539526021345,184.2230513803382,187.53907192722565,2724152
2021-09-14,186.4337158203125,186.61795010929836,184.31516204800445,184.95993989414617,2808044
2021-09-15,185.0980987548828,187.07850489068986,183.87301383820008,186.4337129992022,2678546
2021-09-16,185.466552734375,186.94032863396666,184.95993655900492,185.14415678956604,2133866
2021-09-17,182.2334442138672,187.12456411773687,181.865003722712,186.52584480583374,4726824
2021-09-20,177.4989013671875,180.0964530528302,176.7251679500142,180.0964530528302,4303692
2021-09-21,178.45687866210938,179.59905260927522,177.13047041562956,177.4068078094968,2974294
2021-09-22,178.6963653564453,180.33594943994666,177.9042056488466,179.3043048179963,2513205
2021-09-23,182.1965789794922,182.36237295958696,180.0595850909258,180.42803958297262,3149886
2021-09-24,179.30430603027344,182.1966074835996,178.49372007605842,182.1966074835996,2737857
2021-09-27,179.19375610351562,181.44127958180755,178.08842060495826,181.16494219339233,2738226
2021-09-28,173.75918579101562,178.88058449705431,173.57496554610634,178.88058449705431,4223148
2021-09-29,174.03550720214844,176.20933962467785,173.5380971259624,174.09077186503524,3253131
2021-09-30,174.2197265625,176.4119852134414,173.37230227388372,175.6566640108103,2870189
2021-10-01,175.01190185546875,175.01190185546875,166.72186439915706,170.90372155398424,4049009
2021-10-04,172.0090789794922,175.03033608822332,171.73274157397685,175.0119098464945,2712196
2021-10-05,174.2197265625,174.31184370358753,171.32742542664144,172.009055727423,2622536
2021-10-06,170.8668670654297,173.4275661590371,169.41150338440568,173.4275661590371,3874241
2021-10-07,174.44081115722656,174.86451630286152,172.34066950423556,173.169667610115,3424362
2021-10-08,172.87490844726562,174.88294705985336,172.21171837849667,174.55134499791703,2503569
2021-10-11,172.4696044921875,173.13280851977493,171.25372575657664,172.8748833489561,3016988
2021-10-12,175.4171905517578,175.56457236506068,170.42474758072507,170.64580624557607,2578494
2021-10-13,177.3699493408203,178.19896149444037,174.25657531486897,176.338304763981,3928275
2021-10-14,180.39122009277344,180.90704242086116,178.2726520551809,178.69637128474113,4099457
2021-10-15,181.40443420410156,182.52819590018365,180.22540784347493,181.66234534204472,3907518
2021-10-18,179.63589477539062,182.67557782316575,177.94103208271594,181.44127274212056,3145713
2021-10-19,182.04922485351562,183.11772196020664,180.07803870053237,180.07803870053237,3396002
2021-10-20,181.22021484375,182.10447759092912,178.91742677594587,182.10447759092912,3690228
2021-10-21,181.1280975341797,181.58865514732142,179.72799845479997,180.5754227763684,2853942
2021-10-22,183.81777954101562,183.81777954101562,180.68599292971712,181.92028414257317,3015237
2021-10-25,183.3203582763672,184.09409170168723,182.3992430400043,183.81775431975777,3032218
2021-10-26,185.0520477294922,186.7100579871667,183.17297880752992,183.76249200413605,3111780
2021-10-27,185.00599670410156,186.34161095590892,184.5914836129348,185.0520412208065,2498076
2021-10-28,184.7757110595703,185.05203436998133,183.61509693543505,184.7757110595703,2832103
2021-10-29,182.2886962890625,185.09810051912734,180.63070013829895,184.68360148143645,4115934
2021-11-01,185.0980987548828,185.0980987548828,182.47292883779352,182.80453087580617,2410915
2021-11-02,186.24948120117188,186.6179356955825,183.85459023546096,185.14414582814362,2157876
2021-11-03,189.3352508544922,189.3352508544922,185.78895136250478,186.3876847346489,2205348
2021-11-04,192.32887268066406,192.55915149995243,190.07214306265882,190.67086237076708,3134789
2021-11-05,193.57835388183594,194.36507531195707,191.44960483137427,192.7453663510241,1696763
2021-11-08,192.74534606933594,193.62461373105864,191.7735179704888,193.57833351249644,2850742
2021-11-09,190.70916748046875,193.57835779562916,190.66288725610096,192.74537024797587,2625881
2021-11-10,191.77352905273438,192.6065306667724,190.6628743567577,190.75543479923104,2128678
2021-11-11,193.25440979003906,193.8097300720427,191.68098114025128,191.77352745921493,2613719
2021-11-12,202.6487274169922,205.4253713572736,197.60449375002918,199.9183637002637,8420128
2021-11-15,202.0933837890625,202.4635972892956,198.29863185934437,200.70506197907875,3921894
2021-11-16,201.21414184570312,203.6668526692163,200.3348740165255,202.23225035700935,4523529
2021-11-17,201.7694549560547,202.60244246962085,200.01091948397448,201.21412053184983,3107358
2021-11-18,200.05718994140625,202.8338338774299,199.73325662251497,201.7694593510507,2812708
2021-11-19,199.45558166503906,201.53806453625177,197.88215298689317,200.2885691644278,3513500
2021-11-22,199.0391082763672,201.30669814355068,199.0391082763672,199.45560206866745,2923677
2021-11-23,195.75338745117188,198.29864426200274,194.9666660605461,198.29864426200274,4116491
2021-11-24,195.15179443359375,198.06726487968896,193.3006985001387,195.93850173166743,3746413
2021-11-25,197.6507568359375,198.62258495532026,195.66082037763178,196.21615476663342,2928003
2021-11-26,190.061279296875,193.53208414800318,189.87615840662195,191.81981477235016,7083997
2021-11-29,196.0773468017578,196.91033434141454,191.40332664031575,191.40332664031575,4686525
2021-11-30,194.31878662109375,197.60448462321764,192.23630376206685,194.6890142696763,9783982
2021-12-01,197.32681274414062,198.02097368070966,193.30068778568452,196.07733153196062,3185104
2021-12-02,196.9103240966797,197.92843247906083,193.94857351530834,194.64273446982074,3268179
2021-12-03,195.19805908203125,199.22419835644968,194.73528510210917,198.62259783164743,3273527
2021-12-06,197.37310791015625,197.8821621267354,194.45763740489414,196.6326666971994,2837069
2021-12-07,204.03704833984375,204.17588900979,199.08537514540282,199.3630282398127,3933649
2021-12-08,202.13967895507812,206.6285924353573,202.00085240321044,204.0370551928067,3926284
2021-12-09,203.43545532226562,205.28655134135315,202.83384064241707,203.57428187460044,3166708
2021-12-10,202.41732788085938,203.85192998566987,202.04711436085563,202.78755552360366,2421246
2021-12-13,201.7694549560547,205.56420723505855,201.49178774395227,203.11149667135177,2582259
2021-12-14,199.17791748046875,203.94449793167303,198.99281071365542,202.6950025408862,2729591
2021-12-15,202.0933837890625,202.1396498845368,199.77951410575625,200.10344738777528,3499399
2021-12-16,201.1678466796875,205.65674563184658,201.1678466796875,205.05514513109284,3750015
2021-12-17,200.5662384033203,201.5843467997663,198.11354197925635,200.2423050937173,4523604
2021-12-20,197.8358612060547,199.82578351762777,195.2906045121756,197.1417002895422,2510638
2021-12-21,199.1316375732422,201.16785437963463,198.391210504817,199.54814545265768,2655547
2021-12-22,199.8258056640625,200.242313558323,197.8821633560602,200.19603333421165,1874654
2021-12-23,204.73121643066406,204.73121643066406,200.4737040698879,200.84391762378434,2259655
2021-12-27,208.57225036621094,209.35895770356888,204.453550410413,204.7312176388448,2254792
2021-12-28,210.60842895507812,211.07120290834231,208.61849248239798,208.89615967890452,1987598
2021-12-29,210.42335510253906,210.8861291281679,208.89619234431834,210.6084618882421,1588626
2021-12-30,210.7935333251953,211.71908122124447,210.33075937717072,210.74725310584483,2024865
2022-01-03,213.47763061523438,214.21807180532113,210.83982741164795,210.93237373369564,2576064
2022-01-04,215.46754455566406,216.48563872765706,213.847835801242,214.68082322584897,2393464
2022-01-05,211.0249481201172,215.88407521498831,211.0249481201172,215.65268821047064,1873142
2022-01-07,208.66477966308594,209.5903276004895,206.5822968039279,207.32273797839892,3213989
2022-01-10,202.5098876953125,209.59032363333398,201.5380595548855,208.66477571344933,4240729
2022-01-11,202.27850341796875,203.9907586189884,200.33484711114573,202.6949971629335,3941527
2022-01-12,203.1577911376953,203.9907787096642,201.0290278593123,203.34289791782817,2867838
2022-01-13,200.61251831054688,203.94449658210215,199.316756828687,203.1577751749252,2991926
2022-01-14,193.11558532714844,198.99282079986918,192.88419832621835,198.99282079986918,4498520
2022-01-17,194.68902587890625,194.9666789784736,191.21822090689872,193.4395304398869,2604992
2022-01-18,188.25645446777344,194.04112937303614,187.9325211467236,193.9948632719872,4428238
2022-01-19,190.01499938964844,192.65280260723873,185.29469913518417,186.03514032920185,4504618
2022-01-20,192.51397705078125,193.02303125695414,187.93251744070753,190.5240545717086,4016601
2022-01-21,188.58038330078125,192.6065222866056,187.37716821468223,190.75542649960408,5077013
2022-01-24,179.81546020507812,187.3309052742267,177.779257476112,186.96069173177517,6474171
2022-01-25,182.14785766601562,184.60981884957084,180.79655130938428,181.40741640715225,5524922
2022-01-26,185.34100341796875,186.5442187491009,182.0738198183728,183.72129427449087,3842255
2022-01-27,183.647216796875,184.9059625343911,181.44440822553668,182.14783368407657,4505339
2022-01-28,182.85125732421875,184.14703297450566,180.20418952702607,183.64722915477995,3489529
2022-01-31,185.43353271484375,188.02505561073212,185.24841183135982,186.4053467394316,4217037
2022-02-01,187.2383575439453,189.6447737972923,186.54419656500536,187.05325077410959,3681170
2022-02-02,190.477783203125,190.94055720793205,188.25645950640612,188.99690073864576,4112500
2022-02-03,185.52609252929688,190.75544716781698,185.52609252929688,190.75544716781698,4119339
2022-02-04,183.5361785888672,186.86814304891598,183.16595090036694,186.03515546458934,3984094
2022-02-07,184.369140625,185.2946885338833,182.09230067788172,184.68382352456265,2999409
2022-02-08,183.85084533691406,184.46171037707268,181.7961277456467,184.36914993241555,3050336
2022-02-09,189.08946228027344,189.96873006993425,185.4798165482958,185.52609677359203,3171719
2022-02-10,187.70114135742188,189.55223739817998,186.03515209619115,189.50595717261263,2847732
2022-02-11,186.40536499023438,187.74742091318976,184.98002725794208,185.38727064509473,2761733
2022-02-14,180.44482421875,181.22228106279658,176.4649654369779,180.48183992062548,6712963
2022-02-15,185.61863708496094,186.31279802086374,178.94543040714277,179.1305371655021,3646650
2022-02-16,185.47979736328125,186.77557292383833,184.2025508382164,186.22023852320808,3526431
2022-02-17,181.9071807861328,186.82185207210404,181.3333455987847,185.47979629874027,3697595
2022-02-18,179.79693603515625,182.38847306712825,178.5196894935324,181.87016848528197,3836928
2022-02-21,174.59536743164062,181.14824871402635,173.22556039875786,179.7969424720571,4296817
2022-02-22,179.0565185546875,180.27823454534817,168.4497324821875,169.8010387479739,5309841
2022-02-23,175.90965270996094,182.4070037015095,175.74306084689803,179.55631413291763,3699782
2022-02-24,173.55877685546875,174.92858403534584,164.76607025051752,165.32139061507934,8044243
2022-02-25,177.6311492919922,177.9273313956039,171.9853156386093,174.9285511488655,5328594
2022-02-28,179.64886474609375,180.333761198172,173.18852981472665,173.74386424001165,6783848
2022-03-01,175.76156616210938,180.13015401625154,175.76156616210938,179.57483366900837,3326296
2022-03-02,178.24203491210938,179.14906799457333,172.65171710290164,174.2066450812958,4231502
2022-03-03,172.24449157714844,177.6682035205556,172.0593706755932,177.6682035205556,4447374
2022-03-04,168.37567138671875,172.09637787949526,167.22798691257523,170.726570949075,4834198
2022-03-07,168.15354919433594,171.17084462915193,160.76768031368286,161.6747133741424,7530832
2022-03-08,169.00506591796875,173.54024534728117,166.91331845549507,167.52418350857542,5280527
2022-03-09,175.74305725097656,176.37242310665906,170.44892160659373,173.26258128843938,4428372
2022-03-10,174.72496032714844,178.16800021435697,173.0219552989733,177.4275589473592,4958290
2022-03-11,177.29795837402344,180.98163516366304,175.7615454280201,176.0206977173772,4339090
2022-03-14,181.66651916503906,183.94337294336717,176.798142871851,179.42669520705954,4267558
2022-03-15,180.7224884033203,182.0737946300876,177.85329821973215,180.94462499645414,3230814
2022-03-16,188.81179809570312,189.2282918846011,185.10960597617952,186.03515400606042,5516984
2022-03-17,190.6628875732422,191.8661027950974,187.97880402834662,190.6628875732422,5420477
2022-03-18,193.62461853027344,193.62461853027344,190.47776130840208,191.773522723822,6320174
2022-03-21,192.97674560546875,193.6709065608841,190.94054296079852,193.0230258270446,2621907
2022-03-22,193.62461853027344,194.64272687291782,191.81980294353133,193.43951177417634,2638376
2022-03-23,191.310791015625,195.19809024298115,189.82992251711678,194.41138282517025,2219217
2022-03-24,187.97877502441406,191.72723253946737,187.42344066224496,191.3107388292103,2465381
2022-03-25,187.6085662841797,190.3389299069465,186.63673811397703,187.9787939371212,2481278
2022-03-28,190.5240478515625,191.12564835953012,188.11761757421064,188.44156500018747,2305675
2022-03-29,194.41134643554688,196.30872252552015,191.7735291735425,193.43951827992734,3107040
2022-03-30,192.97674560546875,195.10550869329066,189.7373278135304,194.55017427986206,2749943
2022-03-31,190.8017120361328,194.59646443521456,190.38521826617054,193.53208989833973,3003781
2022-04-01,193.7634735107422,193.99486050365078,188.58039922049346,190.01500140107493,2906880
2022-04-04,195.19805908203125,196.07734094207606,192.14376211273847,194.596458557229,2738671
2022-04-05,194.6427459716797,197.04916228254515,193.71719797763723,195.1980662944602,2837239
2022-04-06,192.56024169921875,194.50388379821018,190.06126521609258,193.90228331768094,3897493
2022-04-07,193.7634735107422,195.79967622378945,191.81981712121362,192.83792553910786,2811276
2022-04-08,194.3650665283203,195.8922149733751,192.7453576405843,195.8922149733751,2843315
2022-04-11,191.86610412597656,195.0129616916645,190.94055612162813,194.36508091316895,3409129
2022-04-12,191.03311157226562,192.42143364509528,187.79369340232972,190.01501719250265,2815953
2022-04-13,192.65281677246094,192.65281677246094,189.64478567531916,191.03310772015382,2575875
2022-04-14,192.83792114257812,192.83792114257812,190.84798457528834,192.65280025427884,1183947
2022-04-19,192.74534606933594,194.08738767120113,191.31074403034634,194.08738767120113,2864056
2022-04-20,193.57835388183594,196.30873171417318,192.37515280905023,193.02303356887518,2554063
2022-04-21,190.01499938964844,195.33690017021019,188.7192237694322,193.80973755953474,3835054
2022-04-22,183.25848388671875,189.18198478749645,183.25848388671875,187.7936629398698,3512784
2022-04-25,176.5390167236328,180.9816354761342,175.89112187638082,180.44483010635372,4056302
2022-04-26,173.87344360351562,179.22310978319882,173.87344360351562,178.55671410963527,3642188
2022-04-27,174.87303161621094,176.66859689560047,171.87425117945043,173.87343813729078,3156112
2022-04-28,174.16961669921875,178.00139899548998,173.13300745350773,176.59456207435235,3452424
2022-04-29,176.90924072265625,179.68588466878316,174.31770354838952,175.98369274061395,4018646
2022-05-02,172.26296997070312,175.7800548018164,168.44971715654606,175.7800548018164,3618868
2022-05-03,169.28271484375,173.81790828412477,169.20868343557055,173.3551343079278,3615499
2022-05-04,167.6265869140625,170.12960328650004,166.19628979291954,169.37681457230636,3848414
2022-05-05,166.04576110839844,171.52227122616196,165.61290288549864,171.239973633684,3345991
2022-05-06,162.6017608642578,166.06456918880613,161.11500695591852,164.67191926334667,4979956
2022-05-09,158.51788330078125,162.18770849796724,157.934464515863,161.84895429836158,5138280
2022-05-10,159.6282501220703,163.07224907352597,159.12012595528665,160.09874131134288,4809237
2022-05-11,162.865234375,162.9028673531057,158.31088303685905,160.77625231296184,5588106
2022-05-12,161.5478515625,162.33828769088137,158.23560385198087,160.00464100061552,4836354
2022-05-13,165.53761291503906,165.78226315651594,161.66077023643774,162.78994618223655,3368288
2022-05-16,164.67190551757812,166.29039625189668,163.20397539999868,165.61288783482144,3290359
2022-05-17,167.287841796875,169.50856072732756,165.23650715648512,166.47859639785622,3319141
2022-05-18,164.2578582763672,169.20743407092644,164.2578582763672,167.965330616425,3272494
2022-05-19,162.84640502929688,163.6180174569551,160.4751254602573,162.37591384899346,3474454
2022-05-20,164.5401611328125,166.9490734587895,162.73347688832976,163.7497394680232,4536590
2022-05-23,166.47860717773438,168.05946510159515,164.72837931109507,166.7232574367208,3362244
2022-05-24,166.02694702148438,167.5701576767373,165.01068424486618,165.61291244305627,2682958
2022-05-25,164.10733032226562,168.62404886544547,164.10733032226562,167.8336270689084,1821651
2022-05-27,171.95510864257812,172.59496970707008,167.45721445029557,168.32291643309367,3424567
2022-05-30,175.3050079345703,176.3777271979844,172.76435855893175,173.14074574115574,2622560
2022-05-31,172.21859741210938,175.73786228733135,171.99275647429374,175.04154452267323,10201654
2022-06-01,170.31781005859375,174.40167012451556,170.31781005859375,173.14075718663673,3730793
2022-06-02,173.14073181152344,173.2724687505283,169.84729397815207,170.61890630535882,3023144
2022-06-03,172.61380004882812,175.34264304887373,172.61380004882812,174.90979921986,3042846
2022-06-07,175.1732635498047,175.96368521387632,172.91489747756427,173.06545808736365,3081398
2022-06-08,174.10055541992188,175.79432649241144,172.5573449668205,175.43674861092728,2952282
2022-06-09,169.18861389160156,173.00899958505468,168.92514000641512,172.914895615381,4113128
2022-06-10,165.83872985839844,169.1321679905648,165.14239777005585,168.642853162047,3309285
2022-06-13,163.956787109375,164.82248923960535,161.9995418921466,164.67192860176024,3511857
2022-06-14,160.79505920410156,166.1021987748872,160.79505920410156,164.766005638646,5499677
2022-06-15,165.10476684570312,165.78226091743113,160.62568174103652,162.82757695934268,4147786
2022-06-16,158.49908447265625,164.97304825375105,157.29462809825523,164.97304825375105,5065442
2022-06-17,157.369873046875,161.83011962021962,157.10639917158247,159.1201005660322,6292605
2022-06-20,157.16287231445312,159.49650446567608,155.54438156295552,158.17913495085284,2572551
2022-06-21,157.25697326660156,160.21165741273762,157.1816929520071,158.36733995905496,3545603
2022-06-22,157.2946319580078,157.934493140874,153.02256353544908,156.20308885496829,3190854
2022-06-23,155.8267059326172,156.6735844294752,153.9635502663243,156.6735844294752,2457999
2022-06-27,162.18772888183594,162.41356982937367,159.0448510760929,159.49651861291625,3284129
2022-06-28,160.41867065429688,163.80621293460234,159.96700313634,162.84640689547388,2323089
2022-06-29,159.4965057373047,160.8891555723998,157.5392607580692,159.026014569938,3007403
2022-06-30,158.25440979003906,158.6684443345949,156.37244502987733,158.32969010343572,4248019
2022-07-01,159.74114990234375,161.2843602983068,156.35362224104088,157.5769021013379,2266611
2022-07-04,161.34085083007812,162.6393967962414,160.5692383595553,161.22792317692105,2107604
2022-07-05,160.06112670898438,164.01325028093083,159.6282684475304,162.78997017673822,3362200
2022-07-06,164.8977508544922,165.25531438100072,161.62312196493298,161.9618761825339,3001029
2022-07-07,167.83360290527344,167.87123587948696,165.330586551689,166.79851663627224,3530698
2022-07-08,169.32034301757812,169.6026405553171,166.1209948536185,167.8335893865188,2560556
2022-07-11,167.4760284423828,168.398201449238,166.798520026765,167.49485210899738,2078659
2022-07-12,170.4119110107422,170.4119110107422,165.38705429986192,166.55387759435214,2883577
2022-07-13,167.1749267578125,170.05433043445498,165.87636652785565,170.05433043445498,3091214
2022-07-14,166.62916564941406,167.72070868289538,164.10732534303483,167.17493716615473,3644357
2022-07-15,163.18515014648438,166.72323845594357,160.7762377350866,166.6291488400846,3719637
2022-07-18,165.6693572998047,166.29040912323657,163.4674619530027,164.61546161755797,3590559
2022-07-19,166.55389404296875,166.64799803149185,162.6017706152946,165.59408792139342,4038961
2022-07-20,165.68817138671875,169.18862682404915,164.54017178854852,168.24764448838508,3095959
2022-07-21,171.22116088867188,171.3905308258097,165.25532166259313,166.08339075504924,4118196
2022-07-22,172.2562255859375,174.26992722765777,169.64029581842007,171.7104541034571,2960236
2022-07-25,171.72927856445312,172.80199786718322,170.84475285973247,172.18094607132602,2658902
2022-07-26,168.64285278320312,172.1997648092924,168.26646559795853,171.72927364861127,2185834
2022-07-27,169.01925659179688,170.26136027011856,168.47348506873905,169.01925659179688,2130899
